Week,Genre,index,Play Share,Play Share (Number),Total Plays,REC,UNRATE,PCE,UMICH,Year,Month
2007-04-15,other,737,0.1034482758620689,32.99999999999998,319,0.0,4.5,86.096,87.1,2007,4
2007-04-22,Hip Hop,744,0.072289156626506,5.999999999999997,83,0.0,4.5,86.096,87.1,2007,4
2007-04-22,Indie,743,0.0120481927710843,0.9999999999999969,83,0.0,4.5,86.096,87.1,2007,4
2007-04-22,Metal,741,0.7469879518072289,62.0,83,0.0,4.5,86.096,87.1,2007,4
2007-04-22,Rock,742,0.1686746987951807,13.999999999999998,83,0.0,4.5,86.096,87.1,2007,4
2007-04-29,Hip Hop,747,0.0481927710843373,7.999999999999992,166,0.0,4.5,86.096,87.1,2007,4
2007-04-29,Jazz,748,0.0060240963855421,0.9999999999999886,166,0.0,4.5,86.096,87.1,2007,4
2007-04-29,Metal,746,0.0963855421686747,16.0,166,0.0,4.5,86.096,87.1,2007,4
2007-04-29,Rock,745,0.8493975903614458,141.0,166,0.0,4.5,86.096,87.1,2007,4
2007-05-06,Classical,752,0.0181818181818181,0.9999999999999956,55,0.0,4.4,86.346,88.3,2007,5
2007-05-06,Indie,754,0.0363636363636363,1.9999999999999964,55,0.0,4.4,86.346,88.3,2007,5
2007-05-06,Jazz,753,0.0727272727272727,3.9999999999999982,55,0.0,4.4,86.346,88.3,2007,5
2007-05-06,Metal,749,0.2727272727272727,14.999999999999998,55,0.0,4.4,86.346,88.3,2007,5
2007-05-06,Rock,750,0.5454545454545454,29.999999999999996,55,0.0,4.4,86.346,88.3,2007,5
2007-05-06,other,751,0.0545454545454545,2.999999999999998,55,0.0,4.4,86.346,88.3,2007,5
2007-05-13,Jazz,758,0.0071428571428571,0.999999999999994,140,0.0,4.4,86.346,88.3,2007,5
2007-05-13,Metal,757,0.0785714285714285,10.99999999999999,140,0.0,4.4,86.346,88.3,2007,5
2007-05-13,Rock,755,0.7928571428571428,111.0,140,0.0,4.4,86.346,88.3,2007,5
2007-05-13,other,756,0.1214285714285714,16.999999999999996,140,0.0,4.4,86.346,88.3,2007,5
2007-05-20,Indie,762,0.0052356020942408,0.9999999999999928,191,0.0,4.4,86.346,88.3,2007,5
2007-05-20,Jazz,759,0.3141361256544502,59.999999999999986,191,0.0,4.4,86.346,88.3,2007,5
2007-05-20,Metal,761,0.06282722513089,11.99999999999999,191,0.0,4.4,86.346,88.3,2007,5
2007-05-20,Rock,760,0.612565445026178,117.0,191,0.0,4.4,86.346,88.3,2007,5
2007-05-20,other,763,0.0052356020942408,0.9999999999999928,191,0.0,4.4,86.346,88.3,2007,5
2007-05-27,Classical,768,0.0166666666666666,0.999999999999996,60,0.0,4.4,86.346,88.3,2007,5
2007-05-27,Hip Hop,767,0.0166666666666666,0.999999999999996,60,0.0,4.4,86.346,88.3,2007,5
2007-05-27,Jazz,764,0.5166666666666667,31.000000000000004,60,0.0,4.4,86.346,88.3,2007,5
2007-05-27,Pop,769,0.0166666666666666,0.999999999999996,60,0.0,4.4,86.346,88.3,2007,5
2007-05-27,Rock,765,0.25,15.0,60,0.0,4.4,86.346,88.3,2007,5
2007-05-27,folk,770,0.0166666666666666,0.999999999999996,60,0.0,4.4,86.346,88.3,2007,5
2007-05-27,other,766,0.1666666666666666,9.999999999999996,60,0.0,4.4,86.346,88.3,2007,5
2007-06-03,Electronic,775,0.0256410256410256,2.999999999999995,117,0.0,4.6,86.529,85.3,2007,6
2007-06-03,Jazz,774,0.2905982905982906,34.0,117,0.0,4.6,86.529,85.3,2007,6
2007-06-03,Metal,771,0.3504273504273504,41.0,117,0.0,4.6,86.529,85.3,2007,6
2007-06-03,Rock,773,0.1452991452991453,17.0,117,0.0,4.6,86.529,85.3,2007,6
2007-06-03,other,772,0.188034188034188,21.999999999999996,117,0.0,4.6,86.529,85.3,2007,6
2007-06-10,Electronic,780,0.0304878048780487,4.999999999999987,164,0.0,4.6,86.529,85.3,2007,6
2007-06-10,Jazz,779,0.1707317073170731,27.99999999999999,164,0.0,4.6,86.529,85.3,2007,6
2007-06-10,Metal,778,0.1890243902439024,30.999999999999996,164,0.0,4.6,86.529,85.3,2007,6
2007-06-10,Rock,776,0.4329268292682927,71.0,164,0.0,4.6,86.529,85.3,2007,6
2007-06-10,other,777,0.1768292682926829,28.999999999999993,164,0.0,4.6,86.529,85.3,2007,6
2007-06-17,Electronic,785,0.0578034682080924,9.999999999999986,173,0.0,4.6,86.529,85.3,2007,6
2007-06-17,Jazz,784,0.1040462427745664,17.999999999999986,173,0.0,4.6,86.529,85.3,2007,6
2007-06-17,Metal,783,0.1213872832369942,20.999999999999996,173,0.0,4.6,86.529,85.3,2007,6
2007-06-17,Rock,782,0.2485549132947976,42.999999999999986,173,0.0,4.6,86.529,85.3,2007,6
2007-06-17,other,781,0.4682080924855491,81.0,173,0.0,4.6,86.529,85.3,2007,6
2007-06-24,Hip Hop,789,0.0476190476190476,1.9999999999999993,42,0.0,4.6,86.529,85.3,2007,6
2007-06-24,Indie,791,0.0238095238095238,0.9999999999999997,42,0.0,4.6,86.529,85.3,2007,6
2007-06-24,Jazz,790,0.0238095238095238,0.9999999999999997,42,0.0,4.6,86.529,85.3,2007,6
2007-06-24,Metal,787,0.1904761904761904,7.999999999999997,42,0.0,4.6,86.529,85.3,2007,6
2007-06-24,Rock,788,0.238095238095238,9.999999999999996,42,0.0,4.6,86.529,85.3,2007,6
2007-06-24,other,786,0.4761904761904761,19.999999999999996,42,0.0,4.6,86.529,85.3,2007,6
2007-07-01,Metal,793,0.1327433628318584,14.999999999999998,113,0.0,4.7,86.661,90.4,2007,7
2007-07-01,Rock,792,0.8495575221238938,96.0,113,0.0,4.7,86.661,90.4,2007,7
2007-07-01,folk,794,0.0176991150442477,1.9999999999999902,113,0.0,4.7,86.661,90.4,2007,7
2007-07-08,Hip Hop,800,0.0120481927710843,0.9999999999999969,83,0.0,4.7,86.661,90.4,2007,7
2007-07-08,Jazz,797,0.2289156626506024,19.0,83,0.0,4.7,86.661,90.4,2007,7
2007-07-08,Metal,796,0.1566265060240964,13.0,83,0.0,4.7,86.661,90.4,2007,7
2007-07-08,Rock,795,0.3734939759036144,30.999999999999993,83,0.0,4.7,86.661,90.4,2007,7
2007-07-08,folk,798,0.1325301204819277,10.999999999999998,83,0.0,4.7,86.661,90.4,2007,7
2007-07-08,other,799,0.0963855421686747,8.0,83,0.0,4.7,86.661,90.4,2007,7
2007-07-15,Hip Hop,803,0.034090909090909,2.999999999999992,88,0.0,4.7,86.661,90.4,2007,7
2007-07-15,Metal,804,0.0227272727272727,1.9999999999999976,88,0.0,4.7,86.661,90.4,2007,7
2007-07-15,Rock,801,0.6022727272727273,53.0,88,0.0,4.7,86.661,90.4,2007,7
2007-07-15,other,802,0.3409090909090909,29.999999999999996,88,0.0,4.7,86.661,90.4,2007,7
2007-07-22,Jazz,806,0.2512315270935961,51.00000000000001,203,0.0,4.7,86.661,90.4,2007,7
2007-07-22,Metal,808,0.0591133004926108,11.999999999999993,203,0.0,4.7,86.661,90.4,2007,7
2007-07-22,Rock,805,0.5714285714285714,116.0,203,0.0,4.7,86.661,90.4,2007,7
2007-07-22,folk,807,0.064039408866995,12.999999999999984,203,0.0,4.7,86.661,90.4,2007,7
2007-07-22,other,809,0.0541871921182266,11.0,203,0.0,4.7,86.661,90.4,2007,7
2007-07-29,Hip Hop,813,0.0112359550561797,0.9999999999999933,89,0.0,4.7,86.661,90.4,2007,7
2007-07-29,Indie,812,0.0112359550561797,0.9999999999999933,89,0.0,4.7,86.661,90.4,2007,7
2007-07-29,Jazz,814,0.0112359550561797,0.9999999999999933,89,0.0,4.7,86.661,90.4,2007,7
2007-07-29,Rock,810,0.9550561797752808,84.99999999999999,89,0.0,4.7,86.661,90.4,2007,7
2007-07-29,other,811,0.0112359550561797,0.9999999999999933,89,0.0,4.7,86.661,90.4,2007,7
2007-08-05,Electronic,820,0.0336134453781512,3.9999999999999925,119,0.0,4.6,86.72,83.4,2007,8
2007-08-05,Hip Hop,821,0.0252100840336134,2.9999999999999947,119,0.0,4.6,86.72,83.4,2007,8
2007-08-05,Indie,819,0.0336134453781512,3.9999999999999925,119,0.0,4.6,86.72,83.4,2007,8
2007-08-05,Jazz,818,0.1596638655462184,18.99999999999999,119,0.0,4.6,86.72,83.4,2007,8
2007-08-05,Metal,816,0.134453781512605,15.999999999999996,119,0.0,4.6,86.72,83.4,2007,8
2007-08-05,Pop,822,0.0084033613445378,0.9999999999999981,119,0.0,4.6,86.72,83.4,2007,8
2007-08-05,Rock,815,0.4201680672268907,49.99999999999999,119,0.0,4.6,86.72,83.4,2007,8
2007-08-05,folk,823,0.0252100840336134,2.9999999999999947,119,0.0,4.6,86.72,83.4,2007,8
2007-08-05,other,817,0.1596638655462184,18.99999999999999,119,0.0,4.6,86.72,83.4,2007,8
2007-08-12,Hip Hop,828,0.0232558139534883,1.9999999999999938,86,0.0,4.6,86.72,83.4,2007,8
2007-08-12,Jazz,827,0.0232558139534883,1.9999999999999938,86,0.0,4.6,86.72,83.4,2007,8
2007-08-12,Metal,826,0.0581395348837209,4.999999999999997,86,0.0,4.6,86.72,83.4,2007,8
2007-08-12,Rock,824,0.5930232558139535,51.00000000000001,86,0.0,4.6,86.72,83.4,2007,8
2007-08-12,folk,829,0.0116279069767441,0.9999999999999926,86,0.0,4.6,86.72,83.4,2007,8
2007-08-12,other,825,0.2906976744186046,24.999999999999996,86,0.0,4.6,86.72,83.4,2007,8
2007-08-19,Electronic,835,0.023489932885906,6.999999999999988,298,0.0,4.6,86.72,83.4,2007,8
2007-08-19,Hip Hop,838,0.0033557046979865,0.999999999999977,298,0.0,4.6,86.72,83.4,2007,8
2007-08-19,Indie,837,0.0067114093959731,1.9999999999999836,298,0.0,4.6,86.72,83.4,2007,8
2007-08-19,Jazz,831,0.1610738255033557,48.0,298,0.0,4.6,86.72,83.4,2007,8
2007-08-19,Metal,832,0.1174496644295302,35.0,298,0.0,4.6,86.72,83.4,2007,8
2007-08-19,Pop,836,0.0201342281879194,5.999999999999981,298,0.0,4.6,86.72,83.4,2007,8
2007-08-19,Rock,830,0.6073825503355704,181.0,298,0.0,4.6,86.72,83.4,2007,8
2007-08-19,folk,833,0.0100671140939597,2.9999999999999907,298,0.0,4.6,86.72,83.4,2007,8
2007-08-19,other,834,0.0503355704697986,14.999999999999982,298,0.0,4.6,86.72,83.4,2007,8
2007-08-26,Rock,840,0.5185185185185185,14.0,27,0.0,4.6,86.72,83.4,2007,8
2007-08-26,other,839,0.4814814814814814,12.999999999999998,27,0.0,4.6,86.72,83.4,2007,8
2007-09-02,Jazz,843,0.2303664921465968,43.999999999999986,191,0.0,4.7,87.054,83.4,2007,9
2007-09-02,Rock,841,0.6701570680628273,128.0,191,0.0,4.7,87.054,83.4,2007,9
2007-09-02,other,842,0.0994764397905759,18.999999999999996,191,0.0,4.7,87.054,83.4,2007,9
2007-09-09,Jazz,846,0.0129032258064516,1.9999999999999982,155,0.0,4.7,87.054,83.4,2007,9
2007-09-09,Metal,844,0.7161290322580646,111.00000000000001,155,0.0,4.7,87.054,83.4,2007,9
2007-09-09,Rock,845,0.2709677419354839,42.00000000000001,155,0.0,4.7,87.054,83.4,2007,9
2007-09-16,Jazz,850,0.1189189189189189,21.999999999999996,185,0.0,4.7,87.054,83.4,2007,9
2007-09-16,Metal,849,0.0756756756756756,13.999999999999986,185,0.0,4.7,87.054,83.4,2007,9
2007-09-16,Rock,847,0.654054054054054,121.0,185,0.0,4.7,87.054,83.4,2007,9
2007-09-16,other,848,0.1513513513513513,27.999999999999993,185,0.0,4.7,87.054,83.4,2007,9
2007-09-23,Jazz,851,0.3986013986013986,57.0,143,0.0,4.7,87.054,83.4,2007,9
2007-09-23,Rock,852,0.4405594405594406,63.0,143,0.0,4.7,87.054,83.4,2007,9
2007-09-23,other,853,0.1608391608391608,22.999999999999996,143,0.0,4.7,87.054,83.4,2007,9
2007-09-30,Jazz,856,0.0510204081632653,4.999999999999999,98,0.0,4.7,87.054,83.4,2007,9
2007-09-30,Rock,854,0.7244897959183674,71.0,98,0.0,4.7,87.054,83.4,2007,9
2007-09-30,other,855,0.2244897959183673,21.999999999999993,98,0.0,4.7,87.054,83.4,2007,9
2007-10-07,Electronic,864,0.0111111111111111,0.9999999999999989,90,0.0,4.7,87.318,80.9,2007,10
2007-10-07,Hip Hop,863,0.0111111111111111,0.9999999999999989,90,0.0,4.7,87.318,80.9,2007,10
2007-10-07,Indie,860,0.0111111111111111,0.9999999999999989,90,0.0,4.7,87.318,80.9,2007,10
2007-10-07,Jazz,861,0.0444444444444444,3.9999999999999956,90,0.0,4.7,87.318,80.9,2007,10
2007-10-07,Metal,859,0.0777777777777777,6.999999999999993,90,0.0,4.7,87.318,80.9,2007,10
2007-10-07,Pop,862,0.0111111111111111,0.9999999999999989,90,0.0,4.7,87.318,80.9,2007,10
2007-10-07,Rock,857,0.7222222222222222,65.0,90,0.0,4.7,87.318,80.9,2007,10
2007-10-07,other,858,0.1111111111111111,10.0,90,0.0,4.7,87.318,80.9,2007,10
2007-10-14,Electronic,871,0.0094339622641509,0.9999999999999953,106,0.0,4.7,87.318,80.9,2007,10
2007-10-14,Jazz,868,0.1320754716981132,14.0,106,0.0,4.7,87.318,80.9,2007,10
2007-10-14,Metal,867,0.1509433962264151,16.0,106,0.0,4.7,87.318,80.9,2007,10
2007-10-14,Pop,870,0.0471698113207547,4.999999999999998,106,0.0,4.7,87.318,80.9,2007,10
2007-10-14,Rock,865,0.3962264150943396,42.0,106,0.0,4.7,87.318,80.9,2007,10
2007-10-14,folk,866,0.1886792452830188,19.999999999999993,106,0.0,4.7,87.318,80.9,2007,10
2007-10-14,other,869,0.0754716981132075,7.999999999999996,106,0.0,4.7,87.318,80.9,2007,10
2007-10-21,Classical,878,0.0049019607843137,0.9999999999999949,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,Electronic,880,0.0049019607843137,0.9999999999999949,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,Hip Hop,872,0.1617647058823529,32.99999999999999,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,Indie,881,0.0049019607843137,0.9999999999999949,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,Jazz,875,0.1372549019607843,27.999999999999996,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,Metal,874,0.1372549019607843,27.999999999999996,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,Pop,879,0.0049019607843137,0.9999999999999949,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,Rock,873,0.5098039215686274,104.0,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,folk,876,0.0196078431372549,4.0,204,0.0,4.7,87.318,80.9,2007,10
2007-10-21,other,877,0.0147058823529411,2.9999999999999845,204,0.0,4.7,87.318,80.9,2007,10
2007-10-28,Hip Hop,887,0.0077821011673151,1.9999999999999807,257,0.0,4.7,87.318,80.9,2007,10
2007-10-28,Jazz,884,0.3929961089494163,100.99999999999999,257,0.0,4.7,87.318,80.9,2007,10
2007-10-28,Metal,883,0.2062256809338521,52.99999999999999,257,0.0,4.7,87.318,80.9,2007,10
2007-10-28,Rock,885,0.2295719844357976,58.999999999999986,257,0.0,4.7,87.318,80.9,2007,10
2007-10-28,folk,886,0.0272373540856031,6.9999999999999964,257,0.0,4.7,87.318,80.9,2007,10
2007-10-28,other,882,0.1361867704280155,34.999999999999986,257,0.0,4.7,87.318,80.9,2007,10
2007-11-04,Electronic,890,0.0816326530612244,11.999999999999988,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04,Hip Hop,891,0.0612244897959183,8.99999999999999,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04,Jazz,889,0.272108843537415,40.00000000000001,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04,Metal,892,0.0408163265306122,5.999999999999994,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04,Rock,888,0.4965986394557823,73.0,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04,other,893,0.0476190476190476,6.999999999999997,147,0.0,4.7,87.781,76.1,2007,11
2007-11-11,Jazz,894,0.5266272189349113,89.0,169,0.0,4.7,87.781,76.1,2007,11
2007-11-11,Metal,895,0.2662721893491124,44.99999999999999,169,0.0,4.7,87.781,76.1,2007,11
2007-11-11,Rock,896,0.2071005917159763,34.99999999999999,169,0.0,4.7,87.781,76.1,2007,11
2007-11-18,Jazz,898,0.1946902654867256,21.999999999999993,113,0.0,4.7,87.781,76.1,2007,11
2007-11-18,Pop,900,0.0088495575221238,0.9999999999999895,113,0.0,4.7,87.781,76.1,2007,11
2007-11-18,Rock,897,0.7256637168141593,82.0,113,0.0,4.7,87.781,76.1,2007,11
2007-11-18,other,899,0.0707964601769911,7.999999999999994,113,0.0,4.7,87.781,76.1,2007,11
2007-11-25,Metal,902,0.25,14.0,56,0.0,4.7,87.781,76.1,2007,11
2007-11-25,Rock,901,0.625,35.0,56,0.0,4.7,87.781,76.1,2007,11
2007-11-25,folk,904,0.0178571428571428,0.9999999999999969,56,0.0,4.7,87.781,76.1,2007,11
2007-11-25,other,903,0.1071428571428571,5.999999999999997,56,0.0,4.7,87.781,76.1,2007,11
2007-12-02,Electronic,912,0.010204081632653,0.999999999999994,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02,Hip Hop,909,0.010204081632653,0.999999999999994,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02,Jazz,907,0.2142857142857142,20.99999999999999,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02,Metal,905,0.2346938775510204,23.0,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02,Pop,910,0.010204081632653,0.999999999999994,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02,Rock,906,0.4183673469387755,41.0,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02,folk,911,0.0204081632653061,1.9999999999999978,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02,other,908,0.0816326530612244,7.999999999999991,98,0.0,5.0,87.984,75.5,2007,12
2007-12-09,Metal,915,0.0616438356164383,8.999999999999991,146,0.0,5.0,87.984,75.5,2007,12
2007-12-09,Rock,914,0.5958904109589042,87.00000000000001,146,0.0,5.0,87.984,75.5,2007,12
2007-12-09,other,913,0.3424657534246575,50.0,146,0.0,5.0,87.984,75.5,2007,12
2007-12-16,Metal,917,0.4,38.0,95,0.0,5.0,87.984,75.5,2007,12
2007-12-16,Rock,916,0.4,38.0,95,0.0,5.0,87.984,75.5,2007,12
2007-12-16,other,918,0.2,19.0,95,0.0,5.0,87.984,75.5,2007,12
2008-01-06,Metal,919,1.0,22.0,22,1.0,5.0,88.206,78.4,2008,1
2008-01-13,Classical,926,0.0104166666666666,0.9999999999999936,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13,Electronic,927,0.0208333333333333,1.999999999999997,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13,Hip Hop,922,0.0104166666666666,0.9999999999999936,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13,Jazz,924,0.1041666666666666,9.999999999999993,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13,Metal,921,0.1041666666666666,9.999999999999993,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13,Rock,920,0.71875,69.0,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13,folk,925,0.0104166666666666,0.9999999999999936,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13,other,923,0.0208333333333333,1.999999999999997,96,1.0,5.0,88.206,78.4,2008,1
2008-01-20,Jazz,929,0.3214285714285714,9.0,28,1.0,5.0,88.206,78.4,2008,1
2008-01-20,Rock,928,0.5,14.0,28,1.0,5.0,88.206,78.4,2008,1
2008-01-20,other,930,0.1785714285714285,4.999999999999998,28,1.0,5.0,88.206,78.4,2008,1
2008-01-27,Jazz,933,0.0921052631578947,6.999999999999997,76,1.0,5.0,88.206,78.4,2008,1
2008-01-27,Rock,931,0.6052631578947368,46.0,76,1.0,5.0,88.206,78.4,2008,1
2008-01-27,folk,934,0.0394736842105263,2.9999999999999987,76,1.0,5.0,88.206,78.4,2008,1
2008-01-27,other,932,0.2631578947368421,20.0,76,1.0,5.0,88.206,78.4,2008,1
2008-02-03,Classical,942,0.0074626865671641,0.9999999999999895,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03,Electronic,940,0.0223880597014925,2.999999999999995,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03,Hip Hop,941,0.0074626865671641,0.9999999999999895,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03,Jazz,936,0.3059701492537313,40.99999999999999,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03,Metal,938,0.0149253731343283,1.9999999999999922,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03,Pop,939,0.0074626865671641,0.9999999999999895,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03,Rock,935,0.5597014925373134,75.0,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03,other,937,0.0746268656716417,9.999999999999988,134,1.0,4.9,88.382,70.8,2008,2
2008-02-10,Classical,950,0.0125,2.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,Electronic,945,0.06875,11.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,Hip Hop,952,0.0125,2.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,Indie,948,0.01875,3.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,Jazz,944,0.075,12.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,Metal,949,0.04375,7.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,Pop,951,0.01875,3.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,Rock,943,0.65,104.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,folk,947,0.00625,1.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10,other,946,0.09375,15.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-17,Jazz,953,0.2441860465116279,21.0,86,1.0,4.9,88.382,70.8,2008,2
2008-02-17,Rock,954,0.4767441860465116,41.0,86,1.0,4.9,88.382,70.8,2008,2
2008-02-17,other,955,0.2790697674418604,23.999999999999996,86,1.0,4.9,88.382,70.8,2008,2
2008-02-24,Rock,956,1.0,17.0,17,1.0,4.9,88.382,70.8,2008,2
2008-03-02,Metal,957,0.5232558139534884,45.0,86,1.0,5.1,88.635,69.5,2008,3
2008-03-02,Rock,958,0.4651162790697674,39.99999999999999,86,1.0,5.1,88.635,69.5,2008,3
2008-03-02,folk,959,0.0116279069767441,0.9999999999999926,86,1.0,5.1,88.635,69.5,2008,3
2008-03-09,Metal,960,0.8571428571428571,6.0,7,1.0,5.1,88.635,69.5,2008,3
2008-03-09,Rock,961,0.1428571428571428,0.9999999999999996,7,1.0,5.1,88.635,69.5,2008,3
2008-03-16,Electronic,967,0.0606060606060606,3.9999999999999996,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16,Hip Hop,966,0.0454545454545454,2.9999999999999964,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16,Indie,968,0.0151515151515151,0.9999999999999966,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16,Jazz,965,0.1363636363636363,8.999999999999996,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16,Metal,964,0.0606060606060606,3.9999999999999996,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16,Pop,969,0.0303030303030303,1.9999999999999998,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16,Rock,962,0.4090909090909091,27.0,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16,folk,970,0.0303030303030303,1.9999999999999998,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16,other,963,0.2121212121212121,13.999999999999998,66,1.0,5.1,88.635,69.5,2008,3
2008-03-23,Jazz,973,0.1935483870967742,12.0,62,1.0,5.1,88.635,69.5,2008,3
2008-03-23,Metal,971,0.4516129032258064,27.999999999999996,62,1.0,5.1,88.635,69.5,2008,3
2008-03-23,Rock,972,0.3548387096774194,22.0,62,1.0,5.1,88.635,69.5,2008,3
2008-03-30,Jazz,977,0.101010101010101,9.999999999999998,99,1.0,5.1,88.635,69.5,2008,3
2008-03-30,Metal,974,0.5050505050505051,50.0,99,1.0,5.1,88.635,69.5,2008,3
2008-03-30,Rock,976,0.1212121212121212,11.999999999999998,99,1.0,5.1,88.635,69.5,2008,3
2008-03-30,other,975,0.2727272727272727,26.999999999999996,99,1.0,5.1,88.635,69.5,2008,3
2008-04-06,Jazz,979,0.1276595744680851,5.999999999999999,47,1.0,5.0,88.799,62.6,2008,4
2008-04-06,Rock,978,0.7659574468085106,36.0,47,1.0,5.0,88.799,62.6,2008,4
2008-04-06,other,980,0.1063829787234042,4.999999999999997,47,1.0,5.0,88.799,62.6,2008,4
2008-04-13,Jazz,981,0.4509803921568627,22.999999999999996,51,1.0,5.0,88.799,62.6,2008,4
2008-04-13,Rock,982,0.5490196078431373,28.000000000000004,51,1.0,5.0,88.799,62.6,2008,4
2008-04-20,Jazz,984,0.4050632911392405,32.0,79,1.0,5.0,88.799,62.6,2008,4
2008-04-20,Rock,983,0.5949367088607594,46.99999999999999,79,1.0,5.0,88.799,62.6,2008,4
2008-04-27,Rock,986,0.1666666666666666,1.9999999999999991,12,1.0,5.0,88.799,62.6,2008,4
2008-04-27,other,985,0.8333333333333334,10.0,12,1.0,5.0,88.799,62.6,2008,4
2008-05-04,Rock,987,0.8333333333333334,55.0,66,1.0,5.4,89.18,59.8,2008,5
2008-05-04,other,988,0.1666666666666666,10.999999999999996,66,1.0,5.4,89.18,59.8,2008,5
2008-05-11,Jazz,991,0.0106382978723404,0.9999999999999976,94,1.0,5.4,89.18,59.8,2008,5
2008-05-11,Rock,989,0.776595744680851,73.0,94,1.0,5.4,89.18,59.8,2008,5
2008-05-11,other,990,0.2127659574468085,20.0,94,1.0,5.4,89.18,59.8,2008,5
2008-05-18,Rock,992,0.6714285714285714,46.99999999999999,70,1.0,5.4,89.18,59.8,2008,5
2008-05-18,other,993,0.3285714285714285,22.999999999999996,70,1.0,5.4,89.18,59.8,2008,5
2008-05-25,Jazz,995,0.0888888888888888,7.999999999999991,90,1.0,5.4,89.18,59.8,2008,5
2008-05-25,Rock,994,0.9111111111111112,82.00000000000001,90,1.0,5.4,89.18,59.8,2008,5
2008-06-01,Jazz,998,0.3225806451612903,20.0,62,1.0,5.6,89.827,56.4,2008,6
2008-06-01,Pop,999,0.0161290322580645,0.9999999999999989,62,1.0,5.6,89.827,56.4,2008,6
2008-06-01,Rock,997,0.2419354838709677,14.999999999999996,62,1.0,5.6,89.827,56.4,2008,6
2008-06-01,other,996,0.4193548387096774,25.999999999999996,62,1.0,5.6,89.827,56.4,2008,6
2008-06-08,Jazz,1001,0.3653846153846153,18.999999999999996,52,1.0,5.6,89.827,56.4,2008,6
2008-06-08,Rock,1000,0.4807692307692308,25.0,52,1.0,5.6,89.827,56.4,2008,6
2008-06-08,other,1002,0.1538461538461538,7.999999999999997,52,1.0,5.6,89.827,56.4,2008,6
2008-06-15,Rock,1003,1.0,3.0,3,1.0,5.6,89.827,56.4,2008,6
2008-06-29,Rock,1004,0.9166666666666666,11.0,12,1.0,5.6,89.827,56.4,2008,6
2008-06-29,folk,1005,0.0833333333333333,0.9999999999999996,12,1.0,5.6,89.827,56.4,2008,6
2008-07-06,Indie,1010,0.0303030303030303,0.9999999999999999,33,1.0,5.8,90.245,61.2,2008,7
2008-07-06,Jazz,1009,0.0303030303030303,0.9999999999999999,33,1.0,5.8,90.245,61.2,2008,7
2008-07-06,Metal,1006,0.696969696969697,23.0,33,1.0,5.8,90.245,61.2,2008,7
